code_name,type,from,to,Month_from,Day_from,time_from,Month_to,Day_to,time_to,Sum of Sum of f_price,Sum of Sum of fees,Sum of Sum of total_price
Vietjet,Eco,Hà Nội,Đà Nẵng,April,17,1899-12-30 06:10:00,April,17,1899-12-30 07:20:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,17,1899-12-30 07:30:00,April,17,1899-12-30 08:45:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,17,1899-12-30 08:35:00,April,17,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,17,1899-12-30 09:00:00,April,17,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,17,1899-12-30 09:30:00,April,17,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,17,1899-12-30 09:45:00,April,17,1899-12-30 11:05:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,17,1899-12-30 10:25:00,April,17,1899-12-30 11:45:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,17,1899-12-30 10:35:00,April,17,1899-12-30 12:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,17,1899-12-30 11:35:00,April,17,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,18,1899-12-30 01:35:00,April,18,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,18,1899-12-30 04:25:00,April,18,1899-12-30 06:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,18,1899-12-30 05:10:00,April,18,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,18,1899-12-30 06:10:00,April,18,1899-12-30 07:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,19,1899-12-30 01:35:00,April,19,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,19,1899-12-30 04:55:00,April,19,1899-12-30 06:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,19,1899-12-30 05:10:00,April,19,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,19,1899-12-30 07:30:00,April,19,1899-12-30 08:45:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,19,1899-12-30 08:35:00,April,19,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,19,1899-12-30 09:00:00,April,19,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,19,1899-12-30 09:20:00,April,19,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,19,1899-12-30 12:30:00,April,19,1899-12-30 02:05:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,20,1899-12-30 04:25:00,April,20,1899-12-30 06:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,20,1899-12-30 05:10:00,April,20,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,20,1899-12-30 09:00:00,April,20,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,20,1899-12-30 09:45:00,April,20,1899-12-30 11:05:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,20,1899-12-30 10:35:00,April,20,1899-12-30 12:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,20,1899-12-30 11:35:00,April,20,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,20,1899-12-30 12:30:00,April,20,1899-12-30 02:05:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,21,1899-12-30 01:35:00,April,21,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,21,1899-12-30 04:25:00,April,21,1899-12-30 06:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,21,1899-12-30 05:00:00,April,21,1899-12-30 06:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,21,1899-12-30 05:10:00,April,21,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,21,1899-12-30 07:30:00,April,21,1899-12-30 08:45:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,21,1899-12-30 08:35:00,April,21,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,21,1899-12-30 09:00:00,April,21,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,21,1899-12-30 09:20:00,April,21,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,21,1899-12-30 09:30:00,April,21,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,21,1899-12-30 10:35:00,April,21,1899-12-30 12:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,21,1899-12-30 11:35:00,April,21,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,22,1899-12-30 05:00:00,April,22,1899-12-30 06:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,22,1899-12-30 05:10:00,April,22,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,22,1899-12-30 08:35:00,April,22,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,22,1899-12-30 09:00:00,April,22,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,22,1899-12-30 09:20:00,April,22,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,22,1899-12-30 09:30:00,April,22,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,22,1899-12-30 09:45:00,April,22,1899-12-30 11:05:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,22,1899-12-30 10:35:00,April,22,1899-12-30 12:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,22,1899-12-30 11:35:00,April,22,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,23,1899-12-30 04:50:00,April,23,1899-12-30 06:10:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,23,1899-12-30 09:00:00,April,23,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,24,1899-12-30 04:25:00,April,24,1899-12-30 06:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,24,1899-12-30 07:30:00,April,24,1899-12-30 08:45:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,24,1899-12-30 09:00:00,April,24,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,25,1899-12-30 01:35:00,April,25,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,25,1899-12-30 02:30:00,April,25,1899-12-30 03:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,25,1899-12-30 05:10:00,April,25,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,25,1899-12-30 06:10:00,April,25,1899-12-30 07:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,25,1899-12-30 06:15:00,April,25,1899-12-30 07:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,25,1899-12-30 08:35:00,April,25,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,25,1899-12-30 09:20:00,April,25,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,25,1899-12-30 09:30:00,April,25,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,25,1899-12-30 11:40:00,April,25,1899-12-30 01:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,25,1899-12-30 12:30:00,April,25,1899-12-30 02:05:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,26,1899-12-30 01:35:00,April,26,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,26,1899-12-30 02:30:00,April,26,1899-12-30 03:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,26,1899-12-30 04:25:00,April,26,1899-12-30 06:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,26,1899-12-30 04:55:00,April,26,1899-12-30 06:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,26,1899-12-30 06:15:00,April,26,1899-12-30 07:50:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,26,1899-12-30 07:30:00,April,26,1899-12-30 08:45:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,26,1899-12-30 07:55:00,April,26,1899-12-30 09:15:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,26,1899-12-30 08:35:00,April,26,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,26,1899-12-30 09:20:00,April,26,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,26,1899-12-30 09:30:00,April,26,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,26,1899-12-30 11:35:00,April,26,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,26,1899-12-30 12:30:00,April,26,1899-12-30 02:05:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,27,1899-12-30 01:35:00,April,27,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,27,1899-12-30 05:00:00,April,27,1899-12-30 06:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,27,1899-12-30 05:10:00,April,27,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,27,1899-12-30 06:15:00,April,27,1899-12-30 07:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,27,1899-12-30 07:55:00,April,27,1899-12-30 09:15:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,27,1899-12-30 08:35:00,April,27,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,27,1899-12-30 09:00:00,April,27,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,27,1899-12-30 09:20:00,April,27,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,27,1899-12-30 09:30:00,April,27,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,27,1899-12-30 09:45:00,April,27,1899-12-30 11:05:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,27,1899-12-30 10:35:00,April,27,1899-12-30 12:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,27,1899-12-30 11:35:00,April,27,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,April,27,1899-12-30 12:30:00,April,27,1899-12-30 02:05:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,28,1899-12-30 02:30:00,April,28,1899-12-30 03:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,28,1899-12-30 05:10:00,April,28,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,28,1899-12-30 05:30:00,April,28,1899-12-30 06:55:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,28,1899-12-30 07:30:00,April,28,1899-12-30 08:45:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,28,1899-12-30 09:00:00,April,28,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,28,1899-12-30 09:20:00,April,28,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,April,28,1899-12-30 09:30:00,April,28,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,28,1899-12-30 09:45:00,April,28,1899-12-30 11:05:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,28,1899-12-30 10:35:00,April,28,1899-12-30 12:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,28,1899-12-30 11:35:00,April,28,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,29,1899-12-30 09:00:00,April,29,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,30,1899-12-30 04:50:00,April,30,1899-12-30 06:10:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,30,1899-12-30 09:00:00,April,30,1899-12-30 10:20:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,30,1899-12-30 09:45:00,April,30,1899-12-30 11:05:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,30,1899-12-30 10:35:00,April,30,1899-12-30 12:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,April,30,1899-12-30 11:35:00,April,30,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,May,1,1899-12-30 07:30:00,May,1,1899-12-30 08:45:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,1,1899-12-30 08:35:00,May,1,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,1,1899-12-30 09:30:00,May,1,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,1,1899-12-30 10:25:00,May,1,1899-12-30 11:45:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,2,1899-12-30 01:35:00,May,2,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,2,1899-12-30 02:30:00,May,2,1899-12-30 03:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,May,2,1899-12-30 04:25:00,May,2,1899-12-30 06:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,2,1899-12-30 05:10:00,May,2,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,2,1899-12-30 06:10:00,May,2,1899-12-30 07:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,2,1899-12-30 08:35:00,May,2,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,2,1899-12-30 09:20:00,May,2,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,2,1899-12-30 09:30:00,May,2,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,2,1899-12-30 11:40:00,May,2,1899-12-30 01:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,3,1899-12-30 01:35:00,May,3,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,3,1899-12-30 02:30:00,May,3,1899-12-30 03:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,May,3,1899-12-30 04:25:00,May,3,1899-12-30 06:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,3,1899-12-30 04:55:00,May,3,1899-12-30 06:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,3,1899-12-30 05:10:00,May,3,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,3,1899-12-30 08:35:00,May,3,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,3,1899-12-30 09:20:00,May,3,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,3,1899-12-30 09:30:00,May,3,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,4,1899-12-30 01:35:00,May,4,1899-12-30 02:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,May,4,1899-12-30 04:25:00,May,4,1899-12-30 06:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,4,1899-12-30 05:00:00,May,4,1899-12-30 06:20:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,4,1899-12-30 05:10:00,May,4,1899-12-30 06:30:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,May,4,1899-12-30 06:15:00,May,4,1899-12-30 07:50:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,4,1899-12-30 07:55:00,May,4,1899-12-30 09:15:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,4,1899-12-30 08:35:00,May,4,1899-12-30 10:00:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,4,1899-12-30 09:20:00,May,4,1899-12-30 10:40:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Đà Nẵng,May,4,1899-12-30 09:30:00,May,4,1899-12-30 10:50:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,May,4,1899-12-30 10:35:00,May,4,1899-12-30 12:00:00,39000,644900,683900
Vietjet,Eco,Đà Nẵng,Hà Nội,May,4,1899-12-30 11:35:00,May,4,1899-12-30 12:55:00,39000,644900,683900
Vietjet,Eco,Hà Nội,Quy Nhơn,May,4,1899-12-30 12:30:00,May,4,1899-12-30 02:05:00,39000,644900,683900
Vietjet,Eco,Nha Trang,TP HCM,April,1,1899-12-30 01:05:00,April,1,1899-12-30 02:10:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,1,1899-12-30 02:20:00,April,1,1899-12-30 03:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,1,1899-12-30 04:20:00,April,1,1899-12-30 05:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,1,1899-12-30 05:40:00,April,1,1899-12-30 06:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,1,1899-12-30 07:25:00,April,1,1899-12-30 08:20:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,1,1899-12-30 10:15:00,April,1,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,1,1899-12-30 12:50:00,April,1,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,2,1899-12-30 01:45:00,April,2,1899-12-30 02:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,2,1899-12-30 02:20:00,April,2,1899-12-30 03:25:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,3,1899-12-30 01:45:00,April,3,1899-12-30 02:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,3,1899-12-30 02:20:00,April,3,1899-12-30 03:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,3,1899-12-30 04:10:00,April,3,1899-12-30 05:10:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,3,1899-12-30 05:40:00,April,3,1899-12-30 06:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,3,1899-12-30 07:25:00,April,3,1899-12-30 08:20:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,3,1899-12-30 10:15:00,April,3,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,4,1899-12-30 05:15:00,April,4,1899-12-30 06:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,4,1899-12-30 05:40:00,April,4,1899-12-30 06:50:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,4,1899-12-30 08:35:00,April,4,1899-12-30 09:40:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,4,1899-12-30 12:50:00,April,4,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,5,1899-12-30 04:10:00,April,5,1899-12-30 05:10:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,5,1899-12-30 05:40:00,April,5,1899-12-30 06:50:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,5,1899-12-30 08:35:00,April,5,1899-12-30 09:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,5,1899-12-30 10:15:00,April,5,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,5,1899-12-30 12:50:00,April,5,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,6,1899-12-30 01:45:00,April,6,1899-12-30 02:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,6,1899-12-30 02:20:00,April,6,1899-12-30 03:20:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,6,1899-12-30 07:25:00,April,6,1899-12-30 08:20:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,6,1899-12-30 10:15:00,April,6,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,6,1899-12-30 12:50:00,April,6,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,7,1899-12-30 01:45:00,April,7,1899-12-30 02:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,7,1899-12-30 02:20:00,April,7,1899-12-30 03:20:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,7,1899-12-30 07:25:00,April,7,1899-12-30 08:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,7,1899-12-30 08:35:00,April,7,1899-12-30 09:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,7,1899-12-30 10:15:00,April,7,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,7,1899-12-30 12:50:00,April,7,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,8,1899-12-30 01:05:00,April,8,1899-12-30 02:10:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,8,1899-12-30 02:20:00,April,8,1899-12-30 03:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,8,1899-12-30 04:20:00,April,8,1899-12-30 05:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,8,1899-12-30 05:40:00,April,8,1899-12-30 06:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,8,1899-12-30 07:25:00,April,8,1899-12-30 08:20:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,8,1899-12-30 10:15:00,April,8,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,8,1899-12-30 12:50:00,April,8,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,9,1899-12-30 01:45:00,April,9,1899-12-30 02:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,9,1899-12-30 02:20:00,April,9,1899-12-30 03:25:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,9,1899-12-30 07:25:00,April,9,1899-12-30 08:20:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,9,1899-12-30 10:15:00,April,9,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,10,1899-12-30 01:45:00,April,10,1899-12-30 02:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,10,1899-12-30 02:20:00,April,10,1899-12-30 03:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,10,1899-12-30 04:10:00,April,10,1899-12-30 05:10:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,10,1899-12-30 05:40:00,April,10,1899-12-30 06:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,10,1899-12-30 07:25:00,April,10,1899-12-30 08:20:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,10,1899-12-30 10:15:00,April,10,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,10,1899-12-30 12:50:00,April,10,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,11,1899-12-30 05:15:00,April,11,1899-12-30 06:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,11,1899-12-30 05:40:00,April,11,1899-12-30 06:50:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,11,1899-12-30 08:35:00,April,11,1899-12-30 09:40:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,11,1899-12-30 12:50:00,April,11,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,12,1899-12-30 01:05:00,April,12,1899-12-30 02:10:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,12,1899-12-30 04:10:00,April,12,1899-12-30 05:10:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,12,1899-12-30 05:40:00,April,12,1899-12-30 06:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,12,1899-12-30 07:25:00,April,12,1899-12-30 08:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,12,1899-12-30 08:35:00,April,12,1899-12-30 09:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,12,1899-12-30 10:15:00,April,12,1899-12-30 11:15:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,12,1899-12-30 12:50:00,April,12,1899-12-30 01:50:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,13,1899-12-30 01:45:00,April,13,1899-12-30 02:40:00,38000,644800,682800
Vietjet,Eco,Nha Trang,TP HCM,April,13,1899-12-30 02:20:00,April,13,1899-12-30 03:20:00,38000,644800,682800
Vietjet,Eco,TP HCM,Nha Trang,April,13,1899-12-30 04:20:00,April,13,1899-12-30 05:20:00,38000,644800,682800
